,Acousticness,Danceability,Duration_ms,Energy,ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence
193,0.91,0.0655,458867,0.261,07gfnIXjX0brjR5juWi32X,0.883,11,0.124,-14.308,0,0.0355,67.364,4,0.0577
194,0.77,0.799,193373,0.583,07hD8enBYY6mo2Mkyo8A8V,0.0,4,0.112,-10.967,1,0.369,133.763,4,0.686
195,0.636,0.811,205792,0.447,07ipXN6CNTw34qwSYePKpg,0.0,4,0.462,-6.55,1,0.0414,99.995,4,0.694
196,0.0133,0.493,188133,0.883,07kFyy5nRgQ11vjchaWb54,0.0,0,0.31,-8.095,1,0.0473,93.832,4,0.399
197,0.0156,0.567,207133,0.789,07NxDD1iKCHbAldceD7QLP,0.0,5,0.382,-5.986,1,0.115,163.96,4,0.438
198,0.42,0.294,205067,0.506,07ojMjg6XfBNSUdzkOAn7Z,0.0,5,0.289,-7.083,1,0.113,152.104,4,0.22
199,0.0371,0.831,242307,0.47,07pJdL0L9XDGW0HBj0rIS2,0.0,1,0.144,-7.48,0,0.425,75.474,4,0.339
200,0.783,0.451,177886,0.279,07qlsG6DYRLBbovwca9Vbr,0.0,11,0.103,-9.953,1,0.03,74.786,4,0.424
201,0.00922,0.448,312407,0.74,07TpaOs25YRFTrdTnOXgTE,0.0,5,0.349,-3.708,0,0.247,111.217,5,0.42
202,0.00171,0.548,303013,0.865,07Ugv4TA7PvQfoqetnmLrS,0.000449,0,0.457,-5.325,1,0.0302,116.046,4,0.61
203,0.152,0.593,256000,0.675,07VJGBnywGutMZ72kRyEop,2.35e-05,2,0.119,-5.655,0,0.133,104.948,4,0.224
204,0.301,0.635,221704,0.402,07w0LrBR2Y4ckp6fiJs7ol,0.000609,0,0.152,-10.558,1,0.0544,83.995,4,0.155
205,0.203,0.726,217104,0.8,07w6jp4Fq8GGqhLoDYoVkb,0.000175,11,0.107,-5.858,0,0.0588,109.984,4,0.765
206,0.111,0.797,233880,0.341,07W9fL0ee9LsqD9c3kNrdo,1.08e-06,5,0.198,-9.733,0,0.373,165.917,4,0.423
207,0.0624,0.484,254360,0.837,07xj0hp1zW6SalGaoSMuif,1.1e-06,1,0.346,-2.421,0,0.0414,169.874,4,0.561
208,0.0273,0.615,474013,0.585,07xJusthBHlUQqCIPaoqTi,0.939,10,0.119,-10.05,0,0.0564,135.875,4,0.267
209,0.846,0.438,140067,0.588,07zPMaZq3Z2bBTkbADNhM6,0.19,2,0.109,-8.62,0,0.032,97.052,4,0.476
210,0.0019,0.689,250520,0.805,081prZUECLXcWgmg98FxDS,8.23e-05,2,0.0683,-11.199,1,0.0429,140.791,4,0.914
211,0.0528,0.612,319750,0.4,0830WmzxBqOp9C93j8m9sN,0.0113,5,0.1,-9.7,1,0.045,124.004,4,0.114
212,0.0228,0.623,193924,0.851,083Qf6hn6sFL6xiOHlZUyn,0.0,7,0.12,-3.111,1,0.0409,100.063,4,0.4
213,0.0237,0.486,273533,0.867,087OBLtoeS3Q6j0k6tMNAI,1.66e-06,7,0.155,-5.483,1,0.0295,92.757,4,0.281
214,0.114,0.624,177152,0.68,089tprIgsyFSOrZpugamLI,6.78e-05,9,0.0614,-7.285,0,0.0421,91.998,4,0.117
215,0.19,0.77,225600,0.75,08aYFNUTIOMGq93e2VSArQ,0.0,0,0.0618,-2.715,1,0.0785,99.997,4,0.609
216,0.205,0.626,202621,0.88,08bNPGLD8AhKpnnERrAc6G,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534
217,0.277,0.47,184599,0.78,08GMwsvnrVZqBDE9djqAia,0.0,2,0.693,-7.823,1,0.604,80.6,4,0.161
218,0.104,0.548,193893,0.58,08hm0V6cTsWDX62hW42sEv,0.0,11,0.127,-7.524,0,0.121,180.066,4,0.462
219,0.00339,0.526,197551,0.592,08ikZNbHrmw7gxgB4vGpiv,2.12e-06,9,0.338,-6.399,1,0.0374,146.955,4,0.345
220,0.0279,0.387,498267,0.475,08IMar818SkF4xZmkNfbi1,0.466,11,0.116,-9.574,1,0.0285,95.205,4,0.0881
221,0.583,0.397,235250,0.507,08k6ZsTPo7ws120ty9nvHM,0.0875,5,0.205,-5.478,0,0.0767,179.687,4,0.705
222,0.097,0.687,126827,0.872,08m7pwirwY6h90JE8dZ3D3,0.00889,0,0.283,-9.716,1,0.0397,92.017,4,0.771
223,0.304,0.741,173731,0.402,08ntmhHDchHojPJQNoelNK,0.0,0,0.0869,-8.93,0,0.0888,134.086,4,0.258
224,0.979,0.481,310320,0.0694,08nyO6mgY6Tt6wmoS0ZAqk,0.00415,6,0.122,-18.728,1,0.0345,100.35,4,0.425
225,0.208,0.646,169920,0.781,08tq1XcHwVt5PHXUo87i0D,0.0,1,0.125,-4.616,1,0.0313,94.975,4,0.565
226,0.000387,0.594,468067,0.914,08VDl3czGEdW9KzpYamAXC,0.447,4,0.28,-9.528,1,0.0497,134.012,4,0.534
227,0.18,0.756,178506,0.593,08VgrfLysX34iY5D7DZQnw,5.21e-06,11,0.278,-6.461,0,0.0904,105.021,4,0.517
228,0.472,0.836,169693,0.769,08Wc3X7XNSyF8WYBPt2L8E,0.00157,6,0.0804,-2.334,0,0.0773,103.991,4,0.585
229,0.369,0.772,284627,0.66,08wJw4VdkKImX4t1vL6MsO,0.0,11,0.119,-5.067,0,0.115,135.956,4,0.422
230,0.273,0.781,193181,0.57,08WPvDEsHvTFuB9w8tC2OS,0.0,11,0.196,-5.874,0,0.188,107.059,4,0.858
231,0.00477,0.865,208000,0.389,08yMxYt45CAlf09NMA764e,0.0,5,0.109,-5.681,1,0.217,120.017,4,0.378
232,0.0392,0.737,195456,0.728,090R9OdFMbQQksvwuXmNEY,0.0,5,0.159,-5.498,0,0.402,144.964,4,0.587
233,0.147,0.689,272739,0.862,091td6FU4SLiNxMM7Ue9QL,0.0,8,0.291,-5.282,0,0.185,111.997,4,0.376
234,0.316,0.854,185147,0.626,093RgZ7RXHZwIrxZhZYX4Q,0.0,11,0.0961,-5.14,1,0.0618,140.05,4,0.377
235,0.403,0.67,215080,0.396,095XMpnufdWcJUWpO37EXh,0.00419,9,0.122,-8.639,0,0.123,170.116,4,0.143
236,0.434,0.687,178680,0.496,095XSaT8I2uI6Uldj2QrSl,0.00144,9,0.0613,-4.708,1,0.0339,97.575,4,0.746
237,0.389,0.706,254819,0.625,09A4LKROWS68DntHlDKOku,4.79e-06,5,0.0995,-9.012,1,0.17,119.864,4,0.369
238,0.173,0.959,191267,0.604,09BYThv0ktu2J5c2Vygt7n,0.0,2,0.146,-7.929,1,0.389,120.011,4,0.834
239,0.368,0.776,154074,0.171,09ekHMx7dXh7EQMAmNqUrD,0.87,3,0.111,-12.828,0,0.0897,81.137,4,0.0764
240,0.0391,0.785,155792,0.715,09Eu4ztUCwqgVqik1eQmCr,0.0,0,0.126,-5.385,1,0.071,101.029,4,0.441
241,0.0942,0.65,150802,0.639,09FfQO3PqHO4HIJL511Ksi,0.0,8,0.135,-5.962,1,0.458,139.226,4,0.563
242,0.702,0.368,338973,0.686,09G86BPwwrdDoFBBmOo3z1,0.779,2,0.124,-8.332,1,0.0723,181.017,5,0.587
243,0.131,0.559,246987,0.761,09IOPhEh1OMe0HD9b36FJk,1.6e-06,4,0.143,-4.041,0,0.0877,163.898,4,0.24
244,0.171,0.753,184732,0.657,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437
245,0.204,0.635,198987,0.828,09ISyLOPeuno7kKlzdbZuq,0.00924,11,0.116,-7.575,0,0.0592,149.953,4,0.276
246,0.00147,0.528,238160,0.905,09jBs38lK1lRpNg7frfuhY,0.00904,4,0.176,-4.189,0,0.0884,127.067,4,0.179
247,0.229,0.437,45000,0.000284,09JoRJTt22D8ZD2Ik9v10G,0.976,1,0.846,-15.576,1,0.257,79.241,4,0.0
248,0.00339,0.738,189440,0.525,09KlDlkOYuC5x6hOaM7vaP,0.0,1,0.351,-6.298,0,0.0371,124.008,4,0.13
249,0.105,0.834,160667,0.633,09L4qpS3qvz725z6K8yW0M,0.0,5,0.125,-7.669,0,0.124,120.056,4,0.257
250,0.114,0.709,252920,0.778,09lAM6YUv0mngRHG7FUV16,0.323,10,0.218,-5.59,0,0.0361,113.993,4,0.723
251,0.000964,0.305,192560,0.899,09oCOptpWAPyV0gqxBUCJr,4.31e-05,0,0.369,-4.127,1,0.257,187.933,4,0.301
252,0.568,0.682,126146,0.641,09OojFvtrM9YRzRjnXqJjA,0.0,8,0.224,-8.915,1,0.0386,141.002,4,0.826
253,0.00876,0.35,343640,0.985,09PTdECef2Uxix7ma0HCxs,0.551,10,0.36,-5.676,0,0.122,151.007,4,0.323
254,0.577,0.759,243573,0.708,09QvRDQFnrgW7bFuG58WE7,0.373,10,0.0729,-8.204,0,0.0496,132.02,4,0.964
255,0.06,0.673,207772,0.842,09qzRI951OVkXGCc33gzcT,0.000257,3,0.184,-4.627,1,0.0365,125.571,4,0.897
256,0.468,0.82,196375,0.812,09R3cJ0lfz4R7eeQKl3MmA,6.88e-05,8,0.152,-5.737,1,0.0314,129.974,4,0.828
257,0.103,0.707,278893,0.632,09ts3GnICqYEU5PkQCpJK3,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372
258,0.169,0.739,212074,0.569,09vo2ONA0zTN9qcz3bT3NO,0.0,6,0.0763,-7.267,1,0.0383,130.017,4,0.464
259,0.194,0.519,253084,0.485,09wLyJJQOoNkczRNfCj6SP,0.0,0,0.216,-5.101,1,0.04,163.752,4,0.537
260,0.0026,0.565,180439,0.753,0a4eEfoZEYCXte9Zk1r7YG,3.4e-05,10,0.117,-6.225,0,0.0399,139.936,4,0.485
261,0.594,0.54,213733,0.615,0a4Ek9cn6NaZBhGrz4WVdw,0.803,10,0.12,-9.264,1,0.034,93.17,3,0.239
262,0.0107,0.641,167816,0.639,0A6HaigqQKZd1wzjI0JrvG,0.0,11,0.0515,-7.763,0,0.274,163.005,4,0.803
263,0.658,0.784,171733,0.502,0a7UpWnPBQUkJb45V2aNT1,0.0509,0,0.133,-11.444,1,0.0294,128.039,4,0.961
264,0.0792,0.733,223613,0.901,0a9b4sUavOWgyc9jeScv7Y,0.0,0,0.199,-3.967,1,0.108,98.003,4,0.77
265,0.994,0.421,124293,0.00391,0a9mUPCyu1R2kxRqDoO9Q3,0.966,6,0.162,-34.993,0,0.0688,135.028,1,0.177
266,0.175,0.776,153351,0.732,0AcHbiMs86CCgprvc7E1gs,0.0,8,0.364,-3.719,1,0.081,144.076,4,0.383
267,0.136,0.544,129429,0.524,0AcicReEGm1qcENjqzh1Tg,0.0,8,0.106,-7.914,1,0.0621,81.982,4,0.117
268,0.0873,0.709,310733,0.521,0aczFvTW3JPiNVClkilIeP,0.0866,4,0.985,-17.79,0,0.0501,102.384,4,0.628
269,0.00778,0.576,224031,0.782,0ADG9OgdVTL7fgREP75BrZ,0.0,6,0.285,-4.825,0,0.0296,141.153,4,0.355
270,0.0044,0.379,194627,0.933,0aDxksvAzbPvfyDgPDkoF0,0.000291,3,0.29,-3.363,0,0.0445,143.487,4,0.635
271,0.0015,0.385,230640,0.969,0aE8nMLrrd2m6lTscFIbZw,0.0462,7,0.0817,-4.234,1,0.0748,156.177,4,0.854
272,0.00441,0.683,242547,0.87,0AEB5IhgCxr4Nt8L5CrRBX,9.82e-05,0,0.264,-7.197,0,0.028,119.983,4,0.519
273,0.00292,0.872,164269,0.541,0aefcYCNBHKqCVICvlj0PQ,0.0,1,0.111,-5.417,1,0.144,140.015,4,0.0591
274,0.0735,0.624,170827,0.876,0afhq8XCExXpqazXczTSve,0.0,9,0.327,-3.374,1,0.1,99.943,4,0.781
275,0.688,0.657,264193,0.783,0afpbPmRHldjP59YRslQz9,2.84e-06,10,0.0465,-4.076,0,0.106,177.926,4,0.926
276,0.835,0.572,256689,0.155,0AG2l0IboWNSwjUkMr2Aq7,0.000137,6,0.0906,-14.405,1,0.0344,109.923,3,0.0949
277,0.276,0.708,184827,0.706,0AHOqF7FKuOR7rSUIMQkWr,0.00631,9,0.115,-6.45,0,0.0385,119.027,4,0.45
278,0.0804,0.55,228360,0.699,0Ai6qtPfiEYGCqBGJYWD1W,0.0,3,0.346,-8.793,1,0.0295,126.306,4,0.648
279,0.000404,0.659,143969,0.614,0AICBlLzFCTpUqmAbtzB2z,0.0,9,0.123,-7.32,0,0.0541,119.405,4,0.26
280,0.118,0.224,590437,0.467,0AiQLGevpr9XOc9kIRjyuB,0.0,8,0.0881,-7.287,1,0.0321,144.012,4,0.0622
281,0.81,0.252,180200,0.231,0aJcR4COHLndzrJya4nBBc,0.000167,3,0.199,-14.181,1,0.0369,89.859,4,0.196
282,0.00124,0.567,259133,0.97,0AJvFgGZThupGzgo5vEdHn,4.36e-05,6,0.297,-4.51,0,0.0534,122.895,4,0.799
283,0.00219,0.605,243800,0.789,0ak9xScGzG7JaA1BUlLb7S,0.0178,4,0.127,-7.035,0,0.0338,136.041,4,0.434
284,9.81e-05,0.539,195566,0.903,0aLrHZKT7pcszo0e5SiMIG,0.176,2,0.149,-6.038,1,0.0389,150.028,4,0.445
285,0.588,0.81,208293,0.353,0AluA5RNsa4Cx6XRhf2hWZ,0.0,6,0.102,-9.931,0,0.31,88.031,4,0.0727
286,0.0555,0.193,92880,0.625,0ALVjqa35c93VuOb5bOlAV,0.0,3,0.26,-7.442,1,0.0366,178.367,4,0.646
287,0.969,0.371,180160,0.098,0am2J01RoMQTQSwhXAxxFX,6.22e-05,6,0.143,-18.14,1,0.0372,68.543,3,0.214
288,0.179,0.727,350160,0.885,0AQtEH8Aq0SWP6aATrBi1U,0.00179,2,0.108,-7.073,1,0.0642,119.977,4,0.454
289,0.111,0.138,111400,0.102,0ArFvYL7Kj9FwJdjjCs0Fl,0.955,4,0.192,-24.728,0,0.0374,74.496,4,0.033
290,0.0164,0.749,195265,0.516,0ARN7WNpYrjaSGjPq01sdq,1.5e-06,2,0.117,-8.02,1,0.432,150.159,4,0.26
291,0.231,0.753,186231,0.646,0as7lPxkBPctZ7uVmchRNM,0.0012,1,0.0961,-4.564,1,0.0973,100.0,4,0.438
292,0.604,0.418,196707,0.647,0ASG7lB3SBJ6lm787w9FBT,0.0,7,0.964,-10.545,1,0.0438,161.778,3,0.656
293,0.304,0.45,214400,0.784,0asIPX9Agd7nIQp0ko33mh,0.0,5,0.201,-3.447,1,0.0425,192.003,4,0.541
294,0.614,0.516,167207,0.638,0aSW5EMeNnQSMJQ8QN3zIW,0.0,7,0.099,-6.673,0,0.0796,180.216,3,0.642
295,0.0862,0.561,256064,0.779,0At2qAoaVjIwWNAqrscXli,0.0,10,0.078,-5.107,0,0.0531,81.965,4,0.235
296,0.113,0.8,252133,0.956,0ATmjiSoHDCHeeQ9FcvZOW,0.0,11,0.107,-4.432,0,0.178,90.025,4,0.65
297,0.459,0.361,144941,0.687,0Att3l6OhP6j87mEjxA758,0.0023,11,0.217,-11.546,0,0.107,152.819,4,0.631
298,0.0288,0.274,213160,0.736,0AUxbbqFtXJGE7Fn3jkGX5,0.0,0,0.104,-4.518,1,0.0629,193.468,4,0.191
299,0.21,0.568,207200,0.302,0aV78ZvVC0kHGBrZMHa4PQ,0.0,6,0.104,-7.817,1,0.0281,83.413,1,0.214
300,0.717,0.105,666044,0.321,0AvNnVWc6vl0ylt0s9S1tF,0.963,0,0.0948,-18.476,1,0.0352,66.797,3,0.0656
301,0.145,0.782,129733,0.531,0aWMostcnfyjuCEcO7sTz5,0.0501,1,0.238,-6.636,1,0.168,148.046,4,0.247
302,0.903,0.46,168453,0.262,0axzSrad0a1RFRLrhSP7FF,0.066,9,0.0782,-10.525,1,0.0351,76.099,4,0.196
303,0.0793,0.519,172280,0.872,0AYbVoeF03NYhM0fvKjAuU,0.0,2,0.111,-3.212,1,0.0616,179.965,4,0.74
304,0.193,0.777,194420,0.765,0AYLjyNmpGpT8R26qLLtsO,2.24e-06,6,0.113,-6.089,0,0.0641,115.989,4,0.829
305,0.139,0.434,239520,0.556,0AySNcxAWo6RKotzZgvm96,1.07e-05,1,0.113,-6.905,0,0.0344,111.987,4,0.251
306,0.199,0.63,222160,0.928,0azC730Exh71aQlOt9Zj3y,0.124,9,0.148,-2.787,0,0.0331,123.963,4,0.465
307,0.309,0.797,137045,0.78,0aZfIiaO3b2HTNxZ3sv1cg,5.45e-05,1,0.189,-6.044,0,0.0574,102.057,4,0.823
308,0.109,0.332,215946,0.462,0Azl7Di23Bp1555z60Zmmd,2.01e-06,9,0.363,-10.935,1,0.0403,113.985,4,0.076
309,0.201,0.67,232253,0.584,0b0reE6bEYu2cJAB3TXdfc,2.74e-06,11,0.261,-11.815,1,0.0397,131.244,4,0.588
310,0.693,0.603,183893,0.62,0b3dRQO5pgGtwSMufwmzAr,2.75e-05,0,0.0953,-7.974,1,0.0863,139.997,4,0.109
311,0.00124,0.551,248782,0.869,0B48113ZG9UfkWWt7qD9xX,3.03e-05,9,0.164,-5.043,1,0.0606,121.91,4,0.297
312,0.329,0.775,202347,0.743,0B52e8kJrbBzUfTMP1O4Ss,0.00066,0,0.33,-8.166,1,0.0285,119.282,4,0.856
313,0.963,0.362,141187,0.0117,0B64UNTDsWHRqZ2o5iIxBm,0.944,6,0.112,-27.532,1,0.0378,98.779,1,0.209
314,0.362,0.59,349200,0.281,0B6T5I7ZFfBfZqbPe0T8JJ,0.00106,1,0.197,-12.02,1,0.0316,135.272,4,0.288
315,0.017,0.627,247427,0.717,0B8B8cVRFIG1yznoQe7c9s,0.0,8,0.261,-5.751,0,0.0376,105.05,4,0.561
316,0.0541,0.795,198944,0.568,0B8QzDH7YWih85V5SEMnyJ,0.0,5,0.108,-7.817,0,0.142,136.173,4,0.478
317,0.243,0.581,354640,0.767,0b93tWwuoAC0nXe1CfR30I,0.00131,7,0.141,-5.026,0,0.0527,120.07,4,0.673
318,0.117,0.854,225773,0.463,0b9oOr2ZgvyQu88wzixux9,0.0,5,0.354,-6.159,1,0.137,120.024,4,0.549
319,0.049,0.723,186533,0.694,0b9rOqo0DaBgB807XzQ2sG,4.82e-06,7,0.215,-5.2,1,0.0327,121.996,4,0.465
320,0.00623,0.735,217933,0.482,0bAkKNCQfWkexHFn7fIKns,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315
321,0.925,0.65,165600,0.165,0BAvD78pH0l2V6jQN0oAs3,0.0657,6,0.11,-16.063,1,0.158,99.314,4,0.497
322,0.0777,0.534,250000,0.988,0BBdvQIUYLFFhws3RRUvbw,0.0835,7,0.157,-3.117,0,0.0361,149.967,4,0.546
323,0.221,0.664,194262,0.732,0Bbh7ZL2lakTqTxY9xT4hn,2.02e-06,7,0.234,-5.44,1,0.0397,95.057,4,0.453
324,0.0309,0.749,143587,0.813,0bBKtG0P5a4UAxt1wIAlTf,7.86e-05,7,0.367,-7.818,1,0.0392,102.019,4,0.596
325,0.0157,0.368,214427,0.796,0bcEHhsuLRDm712CQHomdm,0.0,1,0.0694,-4.923,0,0.0823,170.033,4,0.181
326,0.0101,0.758,232007,0.544,0bci2nasZ4bDE0EgZJ7frg,0.000125,7,0.911,-7.057,1,0.0679,114.019,4,0.791
327,0.599,0.577,307880,0.749,0BCPKOYdS2jbQ8iyB56Zns,0.0112,5,0.183,-7.215,0,0.0279,130.969,4,0.261
328,0.385,0.525,194187,0.685,0BCy325UZyR9z0t0uxwn2N,0.0,7,0.0731,-3.954,0,0.0351,78.003,4,0.54
329,0.00585,0.453,233082,0.85,0bdbXNbIRClzywgD6UIPlw,1.61e-06,9,0.213,-4.776,0,0.0541,140.05,4,0.418
330,0.00105,0.687,199027,0.907,0bdL8X3MrX51dRz231BFtv,0.000149,0,0.26,-5.917,1,0.0341,127.971,4,0.661
331,0.00431,0.773,219885,0.75,0bf2XtxP5RsUYqWdsjk58H,0.000362,0,0.437,-3.889,0,0.0502,120.988,4,0.77
332,0.0771,0.726,145890,0.929,0bfKYrMLEDJ4fvcxzrMIwB,0.383,6,0.117,-5.881,0,0.16,93.017,4,0.212
333,0.00332,0.754,203867,0.804,0bg6otrW5gxNnlCqrCrXyd,0.0,4,0.0329,-3.177,1,0.0853,119.968,4,0.818
334,0.319,0.504,260373,0.919,0BgR6jfKNeFbs5UW79D4a9,0.0,8,0.11,-1.433,1,0.116,108.092,4,0.54
335,0.472,0.312,227693,0.145,0bgUX55KW4M6L0UsyHOx1G,0.588,5,0.0804,-17.658,0,0.0303,96.973,4,0.041
336,0.0952,0.742,178064,0.704,0bGVqUPZZ2owtWEyzIggQI,0.0,7,0.0805,-6.161,1,0.316,154.907,4,0.346
337,0.318,0.53,368440,0.541,0bGyh9iwb37ElctPNsxdwX,0.0,5,0.528,-9.475,1,0.273,100.616,4,0.532
338,0.0299,0.825,218954,0.487,0bhnUFDQFCEHCBlsQfHnj5,0.0,1,0.0868,-6.416,1,0.233,105.05,3,0.372
339,0.633,0.391,85267,0.442,0bi1T5Y9aXT4JAOOU2NLcV,2.35e-05,4,0.0835,-13.558,0,0.139,115.501,4,0.148
340,0.000502,0.662,321153,0.738,0biS9SfM0EQqoKGY7zdyNl,0.00125,11,0.477,-8.434,0,0.0533,139.986,4,0.451
341,0.404,0.602,198537,0.627,0BL0rhFNRTg4QlrrBeZzfh,0.0,2,0.217,-4.002,0,0.0572,154.994,4,0.525
342,0.156,0.652,227077,0.682,0BlY60NrN0fFWbdW3RW40q,0.00013,0,0.121,-4.38,1,0.0788,129.942,4,0.269
343,0.216,0.893,169324,0.456,0BOEuUKoHdy8in20fG5smd,0.0,9,0.326,-5.82,1,0.167,108.037,4,0.681
344,0.452,0.661,224224,0.762,0bOH2yZkaVSg2OdegIlp2J,0.0,5,0.162,-4.307,1,0.0402,101.99,4,0.583
345,0.232,0.848,181948,0.649,0BOmhToQ03yOdpzYKMEnAg,0.0,2,0.101,-6.083,1,0.315,118.04,4,0.629
346,0.00237,0.486,221093,0.977,0BpKPyXhWsTaWkgXeOd1Sn,0.0,7,0.298,-3.463,1,0.0603,103.501,4,0.413
347,0.0749,0.756,160000,0.583,0Bq786zqpKxYNeos7Tn5Kk,0.0265,10,0.159,-10.627,0,0.0517,89.962,4,0.549
348,0.0569,0.679,194741,0.75,0BqCUAEfLNi02mhxzDkqRi,4.99e-06,6,0.198,-6.307,1,0.0314,130.021,4,0.499
349,0.0433,0.764,250067,0.61,0BRETWVsgLUOyuw1GQdhiG,0.0303,0,0.0548,-12.159,1,0.0566,98.466,4,0.975
350,0.000609,0.169,116440,0.974,0brrVj6VnvrG70SjRTnEJA,0.774,2,0.295,-4.863,1,0.0649,205.278,4,0.605
351,0.0847,0.564,449227,0.904,0BrWuWKYkqHOH7u1Hq3L5e,0.000289,11,0.183,-5.878,0,0.0941,114.789,4,0.782
352,0.00231,0.531,199973,0.784,0BSd5u6lQJWDoNVMuBYBiA,0.00013,7,0.238,-6.664,0,0.219,169.862,4,0.214
353,0.0453,0.624,250760,0.803,0BSPhsCKfwENstErymcD80,0.0,9,0.318,-5.107,0,0.218,92.401,4,0.172
354,0.616,0.768,257480,0.437,0bTeMs3rokdYUswaoZryCQ,0.917,9,0.106,-16.447,0,0.0385,116.007,4,0.547
355,0.0237,0.665,196336,0.706,0BU7nIcCZxYSE0hYcc5oZz,0.0,8,0.112,-6.859,0,0.0958,147.067,4,0.632
356,0.441,0.703,154573,0.648,0BxCStBKNEeV8vXvWLOJXQ,8.37e-06,4,0.367,-5.338,0,0.423,123.526,4,0.651
357,0.0252,0.806,198110,0.77,0bXFIF7iL17TYLyx8JHziM,0.0,1,0.0645,-6.464,0,0.19,152.094,4,0.406
358,0.833,0.528,185979,0.523,0bxmVPKnEopTyuMMkaTvUb,1.53e-06,7,0.103,-4.82,1,0.0523,93.06,4,0.692
359,0.164,0.335,241107,0.625,0bYg9bo50gSsH3LtXe2SQn,0.0,7,0.0708,-7.462,1,0.0386,150.277,4,0.346
360,0.00692,0.294,207000,0.704,0bzssi2eITqFX81J0fKCun,0.000736,11,0.143,-5.922,0,0.0599,79.773,4,0.108
361,0.248,0.876,158769,0.7,0bztV0Vaqu4rOE8hCQ7i7a,0.0,1,0.0502,-3.213,1,0.28,129.959,4,0.95
362,0.102,0.32,347696,0.605,0c0X4p4fER8ldFSHBLRkWQ,0.0606,4,0.578,-9.404,0,0.0467,147.534,4,0.212
363,6.42e-05,0.472,226400,0.875,0c1iL21nLuQNZTWiijOZUG,0.000634,8,0.123,-3.508,0,0.0406,121.467,4,0.485
364,0.786,0.524,176135,0.307,0C5jmw61aKNP6ngy0FXm56,0.0,9,0.111,-9.753,1,0.0465,153.157,4,0.408
365,0.0103,0.69,221206,0.792,0C7RxcoJUdt0EDtQLuOFc6,6.69e-05,11,0.216,-4.774,1,0.057,109.976,4,0.262
366,0.0105,0.628,222013,0.751,0CALOqrkXAE7WB2nyIATLk,0.0,1,0.119,-7.041,0,0.0991,159.965,3,0.44
367,0.0788,0.572,212040,0.691,0CBFOvHlyqy30Q5tbyNHfQ,0.000132,8,0.0593,-4.783,0,0.123,92.082,4,0.318
368,0.0414,0.902,186872,0.819,0CBQ0m3mufWH75LTYB3s6h,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
369,0.226,0.728,131467,0.594,0CbRrGIW1rhFLuE5jy84NA,0.0136,10,0.318,-4.557,0,0.196,153.071,4,0.513
370,8.65e-05,0.626,422427,0.726,0CBxYZz0mxzViWUvoMnRGi,0.613,8,0.856,-8.918,1,0.0584,91.144,4,0.858
371,0.0044,0.711,201112,0.885,0cCm1PbOd6nqAPDdA3PRfs,0.0,5,0.207,-3.299,0,0.0477,121.978,4,0.866
372,0.0524,0.779,204347,0.787,0CcQNd8CINkwQfe1RDtGV6,0.0,10,0.14,-4.305,0,0.108,124.982,4,0.708
373,0.383,0.789,163747,0.593,0CczqIwQrFvuiR0Q6g6IYP,1.29e-06,5,0.191,-7.877,0,0.0582,109.952,4,0.293
374,0.0776,0.451,488012,0.931,0cddvowG9DCT9VeZxRlPJm,0.208,9,0.164,-7.442,1,0.0413,166.301,4,0.652
375,0.122,0.574,227907,0.61,0cdQJyb7pZJMw9obUd8lue,1.1e-06,2,0.13,-7.283,1,0.0732,74.957,4,0.374
376,0.000448,0.634,210935,0.652,0cDwUAF7yQrOLRcFfJpSc2,0.00139,6,0.115,-7.49,1,0.0321,90.012,4,0.264
377,0.647,0.606,194760,0.546,0CEeTDmysLJFHHKYLtDmKV,0.0,2,0.337,-10.228,1,0.095,133.5,4,0.922
378,0.0183,0.791,230953,0.504,0CfmNX2TXk7yoJqHJiixnp,0.0,10,0.0963,-7.864,1,0.266,159.949,4,0.355
379,0.00257,0.677,272640,0.76,0cfn5OBGafl32fEsc3z4GE,0.000766,10,0.303,-7.659,0,0.0962,99.795,4,0.57
380,0.0681,0.85,181267,0.566,0Cgig1rlaJEJ6bkHVV5v9o,1.73e-06,7,0.093,-8.18,0,0.091,126.985,4,0.174
381,0.00254,0.465,226602,0.787,0CH7KtUzfVM4W0KphGlXDr,0.0,7,0.594,-5.051,1,0.0681,118.994,4,0.189
382,0.182,0.612,274627,0.904,0chdEzeIcgfNYbWJBpgvzR,0.0,4,0.17,-6.076,0,0.429,75.801,4,0.555
383,0.0186,0.655,135535,0.498,0chpIFSjgfd1CPrAxM7PWp,4.47e-06,9,0.139,-13.147,1,0.0479,162.861,4,0.508
384,0.586,0.758,177172,0.62,0CIGZEXjZ8L52lOrqUljJt,7.8e-05,5,0.187,-7.079,0,0.0846,156.017,4,0.404
385,0.0766,0.608,220827,0.896,0cITLOYn1Sv4q27zZPqlNK,0.000126,1,0.0924,-4.231,0,0.0456,124.962,4,0.613
